@RELATION bodyguard

@ATTRIBUTE feature_1 NUMERIC
@ATTRIBUTE feature_2 NUMERIC
@ATTRIBUTE feature_3 NUMERIC
@ATTRIBUTE feature_4 NUMERIC
@ATTRIBUTE feature_5 NUMERIC
@ATTRIBUTE feature_6 NUMERIC
@ATTRIBUTE feature_7 NUMERIC
@ATTRIBUTE feature_8 NUMERIC
@ATTRIBUTE feature_9 NUMERIC
@ATTRIBUTE feature_10 NUMERIC
@ATTRIBUTE feature_11 NUMERIC
@ATTRIBUTE feature_12 NUMERIC
@ATTRIBUTE feature_13 NUMERIC
@ATTRIBUTE feature_14 NUMERIC
@ATTRIBUTE feature_15 NUMERIC
@ATTRIBUTE feature_16 NUMERIC
@ATTRIBUTE feature_17 NUMERIC
@ATTRIBUTE feature_18 NUMERIC
@ATTRIBUTE feature_19 NUMERIC
@ATTRIBUTE feature_20 NUMERIC
@ATTRIBUTE feature_21 NUMERIC
@ATTRIBUTE feature_22 NUMERIC
@ATTRIBUTE feature_23 NUMERIC
@ATTRIBUTE feature_24 NUMERIC
@ATTRIBUTE feature_25 NUMERIC
@ATTRIBUTE feature_26 NUMERIC
@ATTRIBUTE feature_27 NUMERIC
@ATTRIBUTE feature_28 NUMERIC
@ATTRIBUTE feature_29 NUMERIC
@ATTRIBUTE feature_30 NUMERIC
@ATTRIBUTE feature_31 NUMERIC
@ATTRIBUTE feature_32 NUMERIC
@ATTRIBUTE feature_33 NUMERIC
@ATTRIBUTE feature_34 NUMERIC
@ATTRIBUTE feature_35 NUMERIC
@ATTRIBUTE feature_36 NUMERIC
@ATTRIBUTE feature_37 NUMERIC
@ATTRIBUTE feature_38 NUMERIC
@ATTRIBUTE feature_39 NUMERIC
@ATTRIBUTE feature_40 NUMERIC
@ATTRIBUTE class {left2right other right2left }
@DATA
1.17553, 0.721464, 2.72521, 1.2603, 4.16006, 0.541731, 3.10066, 1.40734, 0.574979, 4.06849, 0.768388, 1.14679, 3.43128, 0.735821, 0.571973, 0.898086, 0.49806, 0.763605, 0.44343, 1.71694, 18.4738, 17.5798, 22.8583, 22.9382, 20.4009, 22.3554, 19.2355, 4.7021, 20.3217, 0.485537, 13.3612, 12.9103, 17.9821, 5.87236, 21.0936, 16.4403, 13.207, 5.5611, 16.6789, 24.7447, left2right
4.6587, 4.67523, 6.91317, 4.63472, 2.64682, 3.89427, 1.78014, 4.66506, 2.75678, 3.10756, 4.06575, 4.47398, 1.53471, 4.55885, 3.90719, 2.26315, 3.83442, 4.31699, 4.007, 1.49403, 9.05594, 8.96438, 6.52312, 6.60624, 10.1047, 9.36816, 9.54803, 3.35952, 9.66355, 2.58886, 8.00501, 7.91366, 10.1854, 1.77506, 9.02967, 8.20807, 10.7411, 2.82766, 9.69089, 6.00769, left2right
2.00265, 0.374219, 2.28341, 1.1287, 4.87044, 0.21265, 3.47481, 1.08774, 0.864056, 4.25949, 0.507983, 0.8706, 4.70805, 0.508055, 0.263644, 1.02631, 0.288676, 0.494189, 0.429192, 2.05872, 17.9831, 18.3959, 23.7865, 23.14, 19.5396, 21.5036, 17.5218, 4.79771, 19.4604, 1.22, 12.3205, 11.9634, 16.8943, 5.36296, 20.0435, 16.3479, 13.461, 5.45704, 17.7455, 25.348, left2right
1.36345, 0.750389, 2.2503, 0.935603, 6.19694, 1.05175, 4.10833, 0.753774, 0.831617, 4.81401, 0.898371, 1.28794, 3.96911, 0.495069, 0.820015, 1.80279, 0.70568, 0.836073, 0.595632, 2.63701, 19.9726, 19.3958, 23.9269, 25.384, 21.7525, 22.7734, 19.0238, 6.25379, 21.6733, 0.535468, 13.7069, 13.5002, 19.3854, 6.41338, 22.4452, 18.1164, 15.0505, 6.65759, 19.0083, 24.166, left2right
1.18194, 0.2751, 1.21125, 0.555106, 4.95417, 0.576885, 4.11493, 1.38967, 1.63702, 5.04622, 0.78307, 0.392102, 5.39295, 0.441502, 0.3884, 2.21908, 0.157071, 0.168079, 0.390903, 2.72925, 14.2126, 15.2145, 22.1855, 21.3901, 15.6503, 16.6086, 13.5217, 6.46654, 16.6362, 1.06907, 11.4101, 12.4395, 12.8119, 6.15194, 18.8348, 15.4031, 10.6117, 6.13644, 17.9153, 22.9648, left2right
1.7972, 0.413169, 1.45755, 0.85308, 5.71674, 0.432661, 4.12897, 1.25394, 2.30689, 4.6191, 0.758865, 0.607502, 6.80444, 0.604892, 0.489101, 2.70708, 0.959649, 0.622466, 0.774052, 2.92474, 16.5214, 18.7636, 23.6013, 20.6872, 17.0199, 19.0464, 15.2017, 4.20549, 16.9407, 2.11881, 9.9516, 9.62004, 14.4863, 6.61413, 17.5423, 16.1232, 14.4703, 4.67293, 15.9783, 23.0232, left2right
0.826153, 1.40018, 0.844245, 0.774413, 7.1193, 1.85243, 7.30469, 1.24741, 3.00088, 7.06028, 1.38081, 0.832306, 8.61927, 0.804027, 2.25067, 4.37587, 1.88776, 0.866791, 0.995161, 3.87651, 17.9596, 20.1764, 24.9997, 22.2498, 18.0161, 20.5052, 17.7356, 6.25135, 17.9635, 2.5968, 12.7779, 11.6896, 15.9204, 7.67144, 18.7653, 18.286, 17.0981, 4.88211, 17.4799, 24.1413, left2right
1.40945, 0.26267, 1.19659, 0.54901, 5.8052, 0.377887, 4.63832, 0.819179, 1.62811, 4.64677, 0.385878, 0.253398, 6.98117, 0.295799, 0.485102, 2.13345, 0.679834, 0.543378, 0.286568, 3.03565, 16.2212, 18.9653, 23.7483, 20.8821, 17.032, 19.2292, 16.7994, 4.78729, 16.9527, 1.71553, 11.1957, 10.344, 14.9389, 6.89923, 17.7247, 15.5525, 13.6491, 4.99084, 16.1401, 22.9752, left2right
12.2533, 11.2029, 10.6611, 12.0533, 0.469734, 7.56549, 3.61649, 9.83049, 7.83166, 3.62759, 10.4896, 8.86893, 3.32805, 11.7659, 8.87035, 6.70679, 9.86681, 10.4792, 12.2962, 2.95823, 5.89635, 4.73624, 6.22129, 6.23707, 4.80932, 4.51667, 4.43869, 0.880724, 5.21682, 9.93811, 2.53528, 2.5456, 4.91273, 3.44067, 5.9663, 7.46898, 5.96465, 0.883581, 7.05683, 7.50155, left2right
3.17459, 1.85552, 2.82453, 2.2074, 5.39666, 2.10007, 3.44494, 2.35084, 1.2408, 4.79881, 1.90446, 2.50523, 1.67785, 1.80571, 1.95455, 1.28008, 1.30575, 1.63617, 1.57829, 2.11496, 22.7947, 17.7477, 17.5464, 19.8474, 23.887, 18.9857, 23.1739, 5.06245, 21.8954, 0.357466, 17.9004, 16.277, 20.7567, 5.41508, 20.4573, 20.7793, 17.1803, 6.01652, 17.4657, 21.7077, left2right
0.805249, 1.75737, 1.05932, 0.887419, 7.46442, 2.49406, 7.36608, 1.28732, 3.57542, 5.43887, 1.72364, 1.027, 7.13339, 1.20557, 2.86664, 4.86946, 2.58336, 1.27299, 1.36456, 4.79134, 18.712, 20.7763, 25.5687, 22.7745, 18.6501, 21.1033, 18.4175, 6.0557, 18.5708, 3.32736, 13.3231, 12.1889, 16.5739, 8.91618, 19.3428, 19.141, 17.7937, 3.96681, 17.9827, 24.7558, left2right
0.698532, 0.417754, 1.10036, 0.290944, 6.53177, 0.722203, 5.05792, 0.751801, 1.61865, 4.63804, 0.668467, 0.273579, 6.4754, 0.218546, 0.774947, 2.94099, 0.726919, 0.426819, 0.206995, 3.04895, 17.3921, 20.422, 25.2052, 22.341, 18.4836, 20.6875, 18.251, 6.46171, 18.4043, 1.22417, 12.0771, 11.5356, 16.3995, 7.06275, 19.1763, 16.4819, 14.4094, 5.94097, 17.5976, 24.3706, left2right
1.71742, 1.21376, 1.72684, 0.814711, 7.78778, 1.27902, 4.72515, 0.889737, 1.01751, 4.96041, 0.701953, 0.879755, 3.83003, 0.541724, 1.38002, 1.58701, 0.836665, 0.594596, 0.4959, 2.93374, 19.5755, 21.0561, 22.8961, 23.6981, 20.0768, 22.0603, 19.8442, 6.46136, 19.9976, 0.453662, 14.7144, 13.7446, 17.6969, 6.26663, 20.7695, 18.8729, 16.5101, 6.56856, 18.6479, 26.1014, left2right
15.7172, 15.1328, 12.2903, 16.4643, 3.432, 11.0617, 7.84101, 10.8332, 12.6229, 5.74184, 13.8022, 8.95788, 6.34213, 15.0613, 13.3373, 14.1032, 13.0916, 9.67734, 16.0203, 8.85399, 5.04511, 5.16525, 7.05, 7.53929, 4.85371, 5.50947, 2.54555, 2.74629, 5.72035, 15.9367, 1.14715, 1.33617, 1.94552, 7.52394, 5.55084, 7.42547, 4.18876, 2.22604, 5.74898, 8.92633, left2right
4.61815, 4.19699, 6.36646, 4.16532, 2.68036, 4.32817, 0.906622, 4.73684, 3.48723, 1.65397, 4.06597, 4.53384, 1.77941, 4.03374, 3.77581, 3.77675, 3.5125, 3.98261, 3.83008, 2.34795, 6.0887, 5.67783, 4.84555, 5.54153, 6.98471, 5.88713, 7.14572, 3.05747, 6.93386, 2.99422, 6.56884, 6.32281, 7.55877, 2.74489, 6.71547, 6.15913, 7.28514, 3.54413, 7.70347, 5.14537, left2right
5.28872, 5.67131, 4.64534, 3.45005, 0.906001, 5.89891, 3.65859, 4.52665, 4.79309, 3.24281, 3.20082, 3.79438, 1.43609, 4.87029, 5.82019, 4.39798, 5.30355, 5.24498, 5.80666, 2.13046, 10.5253, 9.39018, 8.39614, 9.88612, 10.9183, 9.23102, 7.73759, 0.998668, 12.0067, 4.62481, 3.36151, 3.3468, 8.40745, 3.43039, 11.9766, 12.4311, 11.3653, 1.09742, 11.364, 9.25688, left2right
15.0474, 13.8076, 11.9386, 14.7221, 2.40813, 10.27, 4.8486, 10.57, 10.7881, 3.03945, 12.5253, 9.45731, 4.55502, 13.8735, 12.2657, 11.7094, 13.2406, 10.1155, 14.6357, 6.64595, 6.97143, 5.7274, 6.54737, 6.55768, 5.59045, 5.45458, 3.35303, 1.6922, 5.95205, 14.0137, 0.933043, 1.1233, 2.48034, 6.80533, 5.35933, 8.08437, 6.01819, 2.22293, 6.1291, 8.00609, left2right
5.03749, 2.18982, 3.4472, 3.58538, 4.47136, 1.67295, 3.06774, 1.1977, 0.514161, 4.80821, 1.6823, 2.88199, 2.80921, 1.74063, 2.26272, 0.847321, 1.70984, 2.55858, 1.95306, 1.58326, 12.5236, 13.2691, 11.4701, 12.0049, 12.9903, 13.1464, 12.454, 4.50957, 13.4911, 1.58574, 11.4759, 11.3992, 12.8395, 5.08076, 13.805, 13.3992, 13.6981, 5.2758, 15.7224, 10.2897, left2right
1.98398, 1.32349, 3.51797, 1.78845, 6.48126, 2.04223, 3.05496, 2.82325, 1.58575, 4.26421, 2.09079, 2.57752, 2.87624, 1.43273, 1.41408, 2.09452, 0.970379, 1.60797, 1.25039, 2.64159, 23.9179, 19.6397, 22.6255, 23.263, 26.1266, 23.5178, 25.158, 5.71536, 25.3109, 0.781651, 17.3676, 17.4413, 22.9293, 5.25726, 23.8729, 20.846, 16.7802, 6.33863, 18.2221, 25.1233, left2right
0.565094, 0.459607, 0.870159, 0.333189, 6.89952, 0.841914, 5.51296, 0.726827, 2.0366, 4.75191, 0.785084, 0.349978, 7.50163, 0.295182, 0.960715, 3.04245, 0.890013, 0.453115, 0.287032, 3.61741, 17.7842, 20.3365, 25.1214, 22.2704, 18.3628, 20.6136, 18.1302, 6.05478, 18.2835, 1.76117, 12.8715, 11.8272, 16.2866, 7.26886, 19.0555, 17.3927, 15.7019, 5.64425, 17.5179, 24.3512, left2right
1.45497, 0.393833, 1.29488, 0.711179, 6.0981, 0.408095, 4.87853, 0.525518, 1.69523, 4.81807, 0.556767, 0.377105, 7.58686, 0.367703, 0.644196, 2.5048, 0.838244, 0.747127, 0.401285, 3.0533, 16.5588, 19.2757, 24.0577, 21.1843, 17.3621, 19.3685, 15.5294, 5.06597, 17.2828, 2.01519, 9.62748, 9.33909, 15.2339, 6.50192, 18.0548, 15.9248, 14.0933, 5.11359, 16.4473, 23.3047, left2right
4.63092, 1.80846, 2.93744, 3.44492, 3.18235, 0.81743, 3.23329, 2.36645, 1.47416, 3.79136, 1.94975, 2.36244, 3.8002, 2.14172, 1.12223, 1.54237, 1.31247, 1.80076, 2.0523, 1.0973, 15.5891, 13.424, 16.708, 17.7765, 15.6209, 15.111, 13.4467, 3.25466, 16.8281, 1.67479, 9.82105, 10.1963, 13.6741, 3.05458, 18.8239, 16.424, 11.4996, 4.51941, 15.7138, 17.7843, left2right
1.32061, 0.570371, 0.960898, 0.966632, 6.31018, 0.643612, 5.85325, 1.07781, 2.10709, 5.07938, 0.802466, 0.774977, 7.57804, 0.49806, 0.951808, 3.18311, 0.920515, 0.514267, 0.635657, 3.48491, 17.7778, 20.3038, 25.1413, 22.3287, 18.2742, 20.6622, 16.2955, 5.49331, 18.195, 2.43872, 11.0915, 10.7754, 15.9643, 6.50038, 18.7817, 17.4877, 15.8415, 4.99082, 17.5496, 24.2799, left2right
4.3804, 1.39453, 3.99189, 2.92686, 5.18298, 1.32869, 2.40085, 2.78324, 1.11847, 2.30815, 1.98149, 3.0595, 3.14773, 1.88216, 1.15218, 0.977244, 1.03959, 2.19027, 1.89599, 2.13636, 21.0248, 17.4692, 22.1, 21.116, 21.4217, 20.7046, 19.2526, 3.86652, 21.1171, 1.19778, 13.3064, 13.989, 19.4244, 5.55543, 20.5562, 18.5864, 14.6361, 6.02278, 16.148, 22.9763, left2right
0.383415, 0.975587, 1.28403, 0.241296, 6.96746, 1.81762, 6.25804, 1.62308, 3.18469, 5.04852, 1.04926, 0.444773, 7.03022, 0.620614, 1.73573, 4.31676, 1.58455, 0.717324, 0.654126, 3.88667, 17.8723, 20.1941, 24.9825, 22.1584, 18.1479, 20.4948, 17.9154, 5.97021, 18.0687, 2.18892, 12.6824, 11.6264, 16.0718, 7.45791, 18.8406, 17.9201, 16.7125, 4.14707, 17.3873, 24.1888, left2right
4.25993, 1.99298, 3.50894, 3.32703, 3.99142, 1.45399, 1.24032, 2.31265, 1.2309, 2.58206, 2.18417, 3.02379, 3.22808, 2.43353, 1.48701, 1.07167, 1.69196, 2.33745, 2.27568, 1.21618, 15.1775, 12.8582, 13.1619, 13.9832, 13.5809, 13.69, 12.7809, 2.98596, 14.2322, 1.66766, 10.339, 11.1708, 13.208, 3.69749, 15.499, 15.8642, 12.4536, 5.45373, 15.6602, 13.0675, left2right
1.50874, 1.71402, 2.35497, 1.5537, 7.43054, 2.88997, 5.78456, 2.39331, 2.54084, 5.32357, 2.49767, 2.30632, 4.16378, 1.52366, 2.41814, 3.62647, 1.56529, 1.454, 1.27934, 3.9326, 23.6571, 21.055, 21.1443, 26.2722, 26.8703, 23.5811, 26.3311, 7.49786, 26.791, 1.72333, 21.0061, 20.0992, 23.8025, 6.244, 26.8821, 24.257, 21.1674, 6.21669, 22.9311, 24.7749, left2right
0.395202, 1.13197, 0.891727, 0.427085, 7.12372, 1.78928, 6.69117, 1.48224, 3.26877, 6.94157, 1.24053, 0.605934, 8.68608, 0.799125, 1.9822, 4.37328, 1.83515, 0.758215, 0.824887, 3.85986, 18.0061, 20.2857, 25.0766, 22.271, 18.19, 20.6027, 17.9574, 6.16699, 18.1107, 2.57659, 12.7131, 11.6634, 16.1139, 7.70177, 18.8827, 18.134, 16.9648, 4.40432, 17.4871, 24.2499, left2right
6.15664, 2.34213, 3.58273, 4.2971, 1.82756, 1.81128, 2.49999, 3.1483, 1.62908, 3.54315, 2.6877, 2.89716, 2.19521, 2.55464, 1.81699, 1.37104, 1.85658, 2.97525, 2.77023, 0.50153, 13.1789, 12.2976, 11.1211, 9.90977, 11.3574, 12.171, 13.7816, 2.39559, 10.3731, 1.87178, 12.238, 12.1863, 13.9436, 4.73748, 10.0804, 12.0217, 12.729, 2.65351, 11.5618, 12.1121, left2right
0.45725, 0.531674, 1.04937, 0.346567, 6.91405, 1.28185, 6.10562, 1.23769, 2.76858, 4.90242, 0.975465, 0.419502, 7.27918, 0.46669, 1.23456, 3.99214, 1.23678, 0.603048, 0.519236, 3.66668, 17.6769, 20.1786, 24.9673, 22.1447, 18.1282, 20.4807, 17.8956, 5.84344, 18.0489, 2.38683, 12.5855, 11.5723, 16.0521, 7.17544, 18.8209, 17.5281, 16.1285, 4.53587, 17.3725, 24.1364, left2right
5.52998, 7.23354, 8.10607, 7.77791, 3.10993, 4.87651, 1.16565, 4.98705, 3.24296, 1.71719, 6.23243, 6.73877, 1.96447, 6.21669, 5.13676, 3.45934, 6.42932, 6.70949, 6.0138, 2.78006, 9.10607, 9.31229, 7.10931, 7.4221, 9.09621, 9.01131, 8.89343, 3.28639, 9.12611, 5.92909, 5.69541, 5.52267, 7.69938, 2.88139, 8.58964, 9.15643, 9.91696, 3.90013, 10.7014, 6.35826, left2right
0.96663, 0.1797, 1.14974, 0.504295, 5.31598, 0.543072, 3.92527, 1.39159, 1.78623, 5.40987, 0.785017, 0.449391, 5.51333, 0.344783, 0.268949, 2.42784, 0.17189, 0.280699, 0.321365, 2.68465, 14.9305, 16.5373, 22.8959, 21.1981, 16.2669, 17.6293, 14.8955, 6.90455, 16.8274, 1.14546, 13.7049, 12.9955, 13.6045, 6.23909, 18.4479, 15.2801, 11.442, 6.02676, 17.2348, 23.016, left2right
0.880489, 0.4122, 1.25858, 0.547058, 6.82906, 0.734126, 4.37588, 0.644265, 0.96665, 4.62745, 0.320696, 0.68337, 4.59326, 0.275586, 0.658325, 1.21606, 0.454036, 0.423786, 0.202003, 2.86067, 19.1715, 20.5815, 25.9969, 24.2564, 20.6073, 22.6168, 20.3748, 7.22114, 20.5281, 0.839303, 15.0418, 14.0386, 18.2623, 6.09548, 21.3, 17.7264, 15.05, 6.6832, 19.388, 26.4362, left2right
6.47162, 3.93264, 6.78929, 4.65863, 2.92591, 3.1211, 0.686818, 5.0566, 3.413, 0.787522, 4.16645, 4.15287, 2.95967, 4.32264, 3.03659, 3.05302, 3.07402, 3.8425, 3.99585, 1.97644, 8.07163, 7.48692, 8.19194, 8.89869, 7.63525, 7.33998, 6.8799, 1.80978, 8.19983, 3.37919, 5.74134, 5.7638, 7.03087, 2.15911, 8.63482, 9.0028, 7.74302, 4.3465, 8.35354, 8.6001, left2right
3.08383, 0.733502, 2.51932, 2.07604, 5.22771, 0.82021, 3.20274, 1.85571, 1.40396, 2.99425, 1.17272, 1.8173, 4.83132, 1.12155, 0.659245, 1.45488, 0.762669, 1.40891, 1.23198, 3.23803, 17.4004, 17.4066, 22.6853, 22.0836, 18.209, 19.8802, 16.8994, 5.50809, 18.7056, 2.0973, 11.7515, 11.4686, 15.1768, 5.30018, 19.4938, 16.3914, 12.8737, 6.16117, 17.5821, 24.099, left2right
10.9529, 7.62581, 10.1357, 7.89156, 0.166746, 6.1284, 3.3986, 8.72743, 6.61865, 3.34179, 7.3261, 6.2199, 2.47406, 8.77052, 6.95175, 5.18398, 6.69067, 8.15609, 8.31877, 2.32832, 7.61689, 6.18412, 7.55132, 8.34502, 5.75695, 5.68703, 4.52901, 0.724321, 6.57637, 7.82258, 3.23715, 3.52899, 5.11556, 2.85946, 8.15601, 9.91053, 7.14795, 0.717752, 8.91796, 8.61756, left2right
2.91222, 0.913706, 1.93577, 1.55427, 6.58264, 0.603375, 3.39754, 1.07072, 0.929403, 4.41646, 0.61348, 1.15904, 4.38288, 0.645198, 0.865084, 1.21912, 0.849536, 1.14932, 0.729974, 2.22919, 17.5525, 17.1077, 19.4045, 20.7374, 17.1006, 17.0664, 13.9337, 5.66823, 18.9227, 1.76269, 9.09161, 9.32391, 13.7315, 4.25672, 19.6946, 17.3442, 13.8096, 6.15701, 17.5449, 19.8746, left2right
3.57796, 2.11626, 3.39496, 2.47861, 3.60134, 1.67036, 1.29585, 1.97339, 1.63068, 2.1544, 2.44666, 2.54269, 4.15564, 2.31064, 1.96468, 2.37794, 2.0932, 2.5632, 2.2741, 1.36228, 13.0038, 12.3569, 12.4104, 12.6684, 12.7682, 12.285, 12.8147, 2.14688, 12.7801, 2.57357, 7.81939, 8.59982, 11.9238, 3.60909, 13.3195, 13.8983, 13.6282, 3.97572, 14.3295, 11.9296, left2right
1.19768, 0.234201, 1.09354, 0.829214, 5.2877, 0.542376, 4.27299, 1.04011, 1.05164, 4.7414, 0.723518, 0.976484, 4.96558, 0.358562, 0.556338, 1.37199, 0.383312, 0.628241, 0.324251, 2.37877, 19.6217, 19.772, 25.1251, 25.8287, 21.52, 24.1453, 21.2874, 6.28654, 21.4407, 1.27131, 15.8257, 14.8953, 19.4439, 5.98383, 22.2127, 17.872, 14.85, 5.99194, 19.1288, 27.2608, left2right
0.28129, 0.400863, 0.856347, 0.352969, 7.68239, 1.01763, 5.39661, 1.01646, 1.97401, 4.87594, 0.720244, 0.545621, 6.07272, 0.348977, 0.95318, 2.71835, 0.72887, 0.4386, 0.189705, 3.64955, 19.6439, 22.4342, 27.428, 24.5398, 20.7736, 22.8924, 20.541, 8.2403, 20.6943, 1.60948, 15.4155, 14.2973, 18.5754, 7.09235, 21.4663, 18.5441, 16.2036, 6.74178, 19.813, 26.6594, left2right
1.05507, 0.476377, 1.25974, 0.77806, 7.23031, 0.634376, 5.69868, 0.633694, 1.72101, 5.10193, 0.663678, 0.64598, 7.37983, 0.338871, 0.864541, 2.84689, 0.755058, 0.655121, 0.408641, 3.66688, 19.084, 21.7644, 26.5467, 23.6756, 19.8444, 22.0239, 18.8058, 6.75811, 19.7652, 2.48683, 12.6415, 12.2343, 17.6987, 6.58256, 20.5371, 18.3826, 16.3379, 5.81876, 18.937, 25.8029, left2right
0.63168, 0.31229, 1.17522, 0.103113, 6.76048, 0.740677, 4.3519, 1.01317, 1.85153, 5.84208, 0.460306, 0.236585, 6.25851, 0.20449, 0.562191, 2.74549, 0.697243, 0.312355, 0.18797, 2.95562, 16.9258, 19.4418, 24.3663, 21.5147, 17.7729, 19.8689, 17.5403, 5.57759, 17.6936, 1.08778, 12.0422, 11.1333, 15.544, 6.95935, 18.4656, 16.1906, 14.2341, 6.29501, 16.7923, 23.7094, left2right
7.81457, 6.23652, 7.07664, 9.67738, 2.90049, 4.70747, 3.8615, 7.07704, 6.12458, 3.45772, 7.06884, 6.14195, 2.34193, 6.94571, 5.01999, 6.51247, 6.20143, 6.09384, 7.38116, 4.51552, 5.85708, 5.81739, 4.40048, 4.84144, 5.42947, 5.66336, 4.09141, 2.678, 5.22121, 7.83394, 2.26528, 2.53661, 3.71091, 4.1883, 4.75396, 5.4877, 5.31878, 2.59226, 4.58681, 3.42478, left2right
0.601572, 1.30789, 1.10258, 0.753613, 9.94963, 2.02487, 7.56566, 1.08137, 3.1206, 6.99855, 1.52123, 1.05446, 7.65207, 0.801593, 2.27202, 4.41541, 1.57969, 0.518678, 0.859045, 5.55498, 18.7815, 20.1253, 25.9862, 24.0178, 18.6763, 20.0918, 17.0929, 7.98792, 19.356, 2.05663, 15.6444, 16.291, 16.1689, 7.94272, 21.1444, 20.7627, 17.5177, 3.81957, 20.159, 25.8827, left2right
1.00713, 0.791159, 1.671, 0.811844, 7.32813, 1.16064, 3.73869, 0.98558, 1.52295, 4.81433, 0.995997, 1.01782, 4.86386, 0.609469, 1.16748, 2.17291, 0.809772, 0.715081, 0.493757, 3.65867, 19.9193, 21.8558, 26.7248, 23.7122, 20.4145, 22.1402, 19.6562, 7.92408, 20.7379, 1.4523, 14.261, 13.1822, 17.4602, 5.52994, 21.2194, 18.5102, 15.993, 6.97893, 19.1913, 26.9252, left2right
1.64899, 0.49299, 2.00778, 1.26965, 5.45965, 0.336191, 3.73317, 0.633988, 1.07081, 3.93388, 0.57494, 0.906356, 6.04071, 0.444791, 0.58239, 1.46281, 0.511754, 0.68694, 0.523009, 2.56759, 17.7128, 18.2373, 24.6372, 23.078, 19.3422, 19.5256, 16.004, 6.29338, 19.2863, 1.73952, 10.6603, 10.6259, 16.5367, 4.69219, 19.9046, 16.1406, 13.4871, 5.9226, 18.3609, 24.9051, left2right
1.40029, 2.30914, 2.14137, 1.4985, 8.522, 2.93222, 5.85397, 1.63772, 3.24688, 6.05187, 1.77239, 1.67091, 7.5977, 1.55435, 3.21099, 4.46091, 2.78312, 1.75809, 1.73322, 5.52631, 19.3557, 21.0828, 25.3663, 22.5408, 18.9288, 20.2465, 16.1197, 6.56051, 19.2696, 3.01237, 11.5772, 11.7097, 16.206, 8.08269, 19.7997, 19.8504, 18.5393, 4.88677, 18.0792, 25.6184, left2right
5.34843, 2.007, 3.27658, 3.93532, 4.33276, 1.60518, 4.02074, 2.03393, 0.732038, 5.1503, 1.86013, 3.06186, 2.3813, 2.10319, 1.74713, 0.670288, 1.26684, 2.0442, 2.09533, 2.1797, 17.1259, 16.1727, 15.5394, 17.3005, 17.6962, 16.04, 13.7939, 3.06294, 19.0717, 1.5148, 10.6467, 10.4558, 14.5286, 4.69193, 18.5442, 18.5937, 15.2216, 4.0001, 15.7792, 16.2788, left2right
1.00034, 0.972837, 1.05744, 0.761404, 8.27562, 1.11406, 6.10613, 1.39259, 2.50175, 5.85172, 1.11881, 0.660305, 6.29623, 0.837661, 1.26732, 3.28375, 1.06177, 0.255697, 0.706897, 4.31463, 16.7423, 17.735, 24.315, 22.7526, 16.7561, 17.5887, 14.3813, 6.71952, 17.8804, 1.39637, 11.9702, 12.8513, 13.8682, 6.94708, 20.2642, 19.4277, 15.0464, 4.71112, 19.4356, 24.5497, left2right
2.42972, 0.749194, 2.386, 1.1085, 6.90281, 0.598171, 4.07918, 0.91398, 0.660514, 4.71793, 0.251831, 1.15419, 4.00299, 0.553631, 0.598458, 0.853734, 0.500041, 0.753581, 0.646351, 2.5291, 19.2775, 20.2101, 21.599, 23.2492, 19.8929, 21.6245, 17.8358, 5.10785, 19.8137, 0.882288, 12.5811, 12.2298, 17.1824, 5.05395, 20.3931, 18.3866, 15.8178, 5.84414, 18.1027, 25.1095, left2right
0.278392, 1.00148, 0.913949, 0.760212, 9.03605, 2.21517, 7.01196, 1.59948, 3.81189, 5.38691, 1.79844, 1.09923, 8.31802, 1.04491, 2.14912, 4.06427, 1.92583, 0.944107, 0.941201, 5.19099, 20.0891, 22.4047, 27.1898, 24.3404, 20.4267, 22.6832, 20.1422, 7.13786, 20.3474, 2.93536, 14.7668, 14.0506, 18.3505, 8.12069, 21.1194, 19.9787, 18.5572, 4.41987, 19.5868, 26.46, left2right
5.31854, 4.83957, 6.70478, 6.17241, 2.92976, 4.00128, 2.37806, 4.34377, 1.68849, 3.70059, 4.44978, 5.80775, 0.606538, 4.73341, 4.12435, 1.17318, 3.16606, 4.52572, 3.91321, 1.42386, 12.4703, 11.857, 11.0785, 12.7739, 13.9473, 11.754, 12.261, 3.10799, 14.3962, 1.80393, 9.40321, 9.00669, 12.9787, 4.05633, 15.0303, 14.8346, 14.8727, 2.88706, 13.8662, 11.3128, left2right
3.85931, 3.18468, 3.9294, 4.58791, 3.38185, 2.69014, 1.78904, 2.7403, 1.17378, 3.82809, 2.78971, 3.91655, 1.43701, 2.93177, 2.76045, 1.46854, 3.18852, 3.35128, 3.0203, 0.861229, 11.2687, 10.5681, 8.92184, 9.80606, 11.103, 10.6268, 9.90506, 3.51486, 11.9432, 1.87629, 10.6009, 10.3327, 10.3798, 2.73118, 12.493, 11.9591, 12.5447, 3.62438, 13.7578, 9.15323, left2right
0.76878, 1.68079, 1.1041, 1.57657, 8.84436, 2.99493, 7.21705, 1.74302, 3.57924, 5.65741, 2.52943, 2.33314, 6.98403, 1.36808, 3.17538, 4.94478, 2.33248, 1.55791, 1.61067, 5.73921, 25.5564, 23.9771, 24.6805, 27.9465, 26.906, 25.7481, 23.713, 9.41628, 26.8267, 2.92609, 18.3375, 17.9567, 24.578, 6.90833, 27.5987, 24.9225, 21.1444, 5.87145, 25.6421, 26.2504, left2right
